sample	Ne_Aara	Ne_Aqua	Ne_Aara:Aqua	Ne_Amel	Ne_Aara:Aqua:Amel	Ne_Amer	Ne_Aara:Aqua:Amel:Amer	Ne_Acol	Ne_Agam	Ne_Acol:Agam	Ne_Aara:Aqua:Amel:Amer:Acol:Agam	bmig_Aara_to_Acol	bmig_Aara_to_Aqua	bmig_Aara_to_Amer	bmig_Aara_to_Amel	bmig_Aara_to_Agam	bmig_Aara_to_Acol:Agam	bmig_Aqua_to_Aara	bmig_Aqua_to_Acol	bmig_Aqua_to_Amer	bmig_Aqua_to_Amel	bmig_Aqua_to_Agam	bmig_Aqua_to_Acol:Agam	bmig_Aara:Aqua_to_Amer	bmig_Aara:Aqua_to_Amel	bmig_Aara:Aqua_to_Acol:Agam	bmig_Amel_to_Aara	bmig_Amel_to_Acol	bmig_Amel_to_Aqua	bmig_Amel_to_Amer	bmig_Amel_to_Agam	bmig_Amel_to_Acol:Agam	bmig_Amel_to_Aara:Aqua	bmig_Aara:Aqua:Amel_to_Amer	bmig_Aara:Aqua:Amel_to_Acol:Agam	bmig_Amer_to_Aara	bmig_Amer_to_Acol	bmig_Amer_to_Aqua	bmig_Amer_to_Amel	bmig_Amer_to_Agam	bmig_Amer_to_Acol:Agam	bmig_Amer_to_Aara:Aqua	bmig_Amer_to_Aara:Aqua:Amel	bmig_Aara:Aqua:Amel:Amer_to_Acol:Agam	bmig_Acol_to_Aara	bmig_Acol_to_Aqua	bmig_Acol_to_Amer	bmig_Acol_to_Amel	bmig_Acol_to_Agam	bmig_Agam_to_Aara	bmig_Agam_to_Acol	bmig_Agam_to_Aqua	bmig_Agam_to_Amer	bmig_Agam_to_Amel	bmig_Acol:Agam_to_Aara	bmig_Acol:Agam_to_Aqua	bmig_Acol:Agam_to_Amer	bmig_Acol:Agam_to_Amel	bmig_Acol:Agam_to_Aara:Aqua	bmig_Acol:Agam_to_Aara:Aqua:Amel	bmig_Acol:Agam_to_Aara:Aqua:Amel:Amer	height_Aara	height_Aqua	height_Aara:Aqua	height_Amel	height_Aara:Aqua:Amel	height_Amer	height_Aara:Aqua:Amel:Amer	height_Acol	height_Agam	height_Acol:Agam	height_Aara:Aqua:Amel:Amer:Acol:Agam
296	0.0012329233649892803	0.0013802828136039583	9.77060061142795E-4	9.136915716213775E-4	7.976121587886973E-4	7.527603661120065E-4	0.0010671108018221027	0.0017116511687216072	0.0020760190198155573	0.0012352619024834405	7.46199188175026E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.714156693955807	0.0	0.0	0.0	0.0	0.0	89.76387400038332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00559071347801854	0.0	0.00889429151858796	0.0	0.010669317030083766	0.0	0.0	1.9547275645822107E-5	0.011243717801755078
297	0.001244619339721352	9.485488664430843E-4	0.0010036964997158474	0.0011968566298289202	6.553876782306817E-4	0.0016370000260752227	8.003331432682981E-4	0.001099910461248183	0.002356502391159529	0.0011686082226075253	9.196343149229409E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.76387400038332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0054560463714798365	0.0	0.00877595381643198	0.0	0.010297831585577613	0.0	0.0	1.9276244774775464E-4	0.010975317008823923
298	0.0013700946847429684	8.710534184719026E-4	0.001079458469658048	0.001388496949812912	6.825876262882825E-4	8.79294547102439E-4	0.001253944215558673	0.0010042079531506752	5.92414861070085E-4	0.0011306960944460894	8.938011848462946E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6320572208128103	0.0	0.0	0.0	0.0	0.0	0.0	89.76387400038332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00596481262118453	0.0	0.00836338755456141	0.0	0.011010731265958957	0.0	0.0	6.104720320955145E-5	0.011674156329048925
299	0.0014203045621891312	7.22935967731169E-4	0.0014447779635720587	7.717730307979381E-4	9.794685901206726E-4	9.820736269202871E-4	7.994905541798525E-4	0.0011190173980104494	0.0013042959531585456	0.0016266055420203207	0.0012052329514412679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.76387400038332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0062041028331419066	0.0	0.008600783198797163	0.0	0.010790890647998444	0.0	0.0	2.5123409700174466E-4	0.011548487405787285
300	7.729325401584067E-4	0.001037895722756481	0.0010459728064110406	0.0012127509067583753	0.0010924916307693882	0.0012087091007027123	9.262039648461203E-4	7.44006418528129E-4	7.11465984139559E-4	7.874782973751613E-4	9.911723780011272E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.76387400038332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005987989039253273	0.0	0.008505265120516664	0.0	0.010741041060145364	0.0	0.0	9.149650346131598E-4	0.011175459134809185
301	6.160844105053154E-4	5.149135553539812E-4	6.743535535163258E-4	7.188887230255091E-4	7.574385862781053E-4	4.5815450522463004E-4	7.945197938679986E-4	5.892777325955169E-4	7.3820157444033E-4	7.419941707918319E-4	8.948291222308119E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.76387400038332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005984608107214087	0.0	0.007969414524515874	0.0	0.010687803103748584	0.0	0.0	0.0010456651113766122	0.011341196042111625
302	9.6803875124654E-4	7.452509446260581E-4	6.922740322153129E-4	9.171686363569597E-4	7.179728998594719E-4	7.713174126312421E-4	7.506340156795528E-4	7.669747436608344E-4	5.076739427595483E-4	6.273679761936774E-4	6.422038395620948E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.76387400038332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0061983230532741546	0.0	0.009211763110639804	0.0	0.011404184865966222	0.0	0.0	0.0010878480155136951	0.011573655057375582
303	7.778934566063819E-4	6.41977115121569E-4	8.076470808199322E-4	6.381185220477298E-4	8.56818016028826E-4	8.019767910475658E-4	7.462184904667738E-4	7.186165011316188E-4	7.652653769963679E-4	5.765351535449116E-4	6.703731117844676E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.76387400038332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005946713614467524	0.0	0.008118865969074535	0.0	0.010610033591615834	0.0	0.0	0.0010515153367204357	0.011003110729784943
304	6.27030726614129E-4	6.076758884239604E-4	7.256923842776858E-4	8.792275065117088E-4	5.328917396542989E-4	6.550832362106004E-4	8.598017136120435E-4	4.751845079696878E-4	6.44249167686273E-4	7.285045352840347E-4	7.76173671729513E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	119.86876123154113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006404155360869057	0.0	0.009299993731947547	0.0	0.01086681282841662	0.0	0.0	0.0011745053442929459	0.012062246503042138
305	8.095243462634654E-4	9.460631924671904E-4	0.001037092817909516	7.98355502158464E-4	0.0010908994227712154	9.298157534567471E-4	0.0014680482065472732	8.4790270936171E-4	0.0010387023680516075	7.903430749335661E-4	6.990822570055042E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	119.86876123154113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005510936714988905	0.0	0.008556129680190311	0.0	0.009897658098105071	0.0	0.0	0.0010772707847005389	0.011769322148315171
306	0.001000857065591112	8.700885219798845E-4	0.00100329351563969	7.342426641459858E-4	6.280964210279943E-4	0.0010445630020232733	8.416735852727589E-4	5.96634005869911E-4	9.392146837800014E-4	8.920055585888877E-4	6.379375815251759E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	119.86876123154113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005491303010989505	0.0	0.008646253012636562	0.0	0.010423772178401004	0.0	0.0	0.0010292828083565807	0.011622478450088377
307	0.0010286126727018941	0.0011076264261984095	9.853853874264755E-4	7.853831938409898E-4	0.001052614260279879	8.380206213701012E-4	8.079709371539783E-4	8.057526926509437E-4	7.057162152988546E-4	9.844167345106675E-4	7.70337181231733E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	157.01004651346375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005859575584376641	0.0	0.00817560209415086	0.0	0.01041250741073857	0.0	0.0	4.5805134529266524E-4	0.011373471226357812
308	6.714220230522228E-4	6.173504375818373E-4	0.001130736334100924	9.654016370793925E-4	9.099684783526422E-4	0.001094263288139524	0.0012817605216535984	6.97986555317199E-4	6.642484203650399E-4	5.749148964482085E-4	7.702629918116734E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	157.01004651346375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0057641835397303645	0.0	0.008581961810230057	0.0	0.009860655174998074	0.0	0.0	6.23153492273985E-4	0.010764714135514018
309	8.756992422688805E-4	0.001364464922420223	0.0012251630662609995	8.12564615027604E-4	6.287569351993481E-4	0.0015867765530910955	0.0017708645451693272	8.610753539411972E-4	0.0015376021905232774	8.94991944912743E-4	0.0010363218892028645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.21077041721981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	128.89141103744635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005515741296245264	0.0	0.009380627618089362	0.0	0.009704140282199278	0.0	0.0	6.539923242620121E-4	0.010674311389750857
310	0.002249315234603559	0.0012229238573586308	0.0023288042439051806	0.0013124901072434582	0.0015816674797842767	0.001267480110544321	0.001503900309286619	0.0019777550657563924	0.0026138161458669497	0.0012864346819091035	0.001094732585904103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	128.89141103744635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0057307622610635565	0.0	0.00851264050684547	0.0	0.010728343974131808	0.0	0.0	8.850381435930622E-4	0.011382545717429013
311	0.001510042216772956	0.0010780568105486818	9.490535495794455E-4	8.126468940501491E-4	9.935284260759252E-4	0.0013225141708326155	9.843921818455E-4	0.0012367144401461464	9.275451712783796E-4	7.955474020681499E-4	8.214298150397294E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.762103359439424	128.89141103744635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.01861179168947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005934006740778942	0.0	0.008031843074463595	0.0	0.010247857877533548	0.0	0.0	7.789718168936012E-4	0.01026815390482774
312	6.301907922357735E-4	5.436230085500808E-4	7.995143930247583E-4	0.0010159487301562955	8.821072353251552E-4	5.16050512833479E-4	8.722447694345608E-4	6.569830558367239E-4	8.088859921509178E-4	6.434271956294522E-4	6.285506540896961E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.762103359439424	114.36924420662879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006415637393480867	0.0	0.009152126944657165	0.0	0.011122990557849537	0.0	0.0	0.0010741728513496782	0.011351878371505218
313	9.189605307315626E-4	8.549429626103303E-4	9.932961189088366E-4	0.0011442606850540884	8.789882868870206E-4	7.111768168307436E-4	8.32788990832614E-4	9.767540282619742E-4	0.0010992268861922617	8.233931962565844E-4	8.094505403044091E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.596727434012768	91.78420677251576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005978296056479936	0.0	0.008253557312162684	0.0	0.010499710795150574	0.0	0.0	0.0012822232675771972	0.010648813184436405
314	4.583004556917485E-4	6.904193252186465E-4	6.423226282373146E-4	5.772508649571425E-4	5.800214138988592E-4	7.413511905792865E-4	7.074172402043341E-4	6.112165109564791E-4	6.186191418869067E-4	7.035607215741942E-4	9.077268030586045E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.596727434012768	91.78420677251576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005947298357531927	0.0	0.008926637332653743	0.0	0.01071384533231062	0.0	0.0	0.001308729296637015	0.010976387577526062
315	9.364239253304839E-4	9.592678860700557E-4	0.0010320600418273586	0.0011139173769827608	6.877433599931083E-4	7.574761149061639E-4	6.215396482080599E-4	7.634897277543012E-4	0.001342826678233641	7.983205334758148E-4	8.578381843100784E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.596727434012768	91.78420677251576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005512261793631564	0.0	0.008064814201520921	0.0	0.010405734141489837	0.0	0.0	0.0013213489819933442	0.010681178907513437
316	0.0013342118090014265	0.0013492770530714755	0.0011385105761061746	0.0014919602116508727	0.0014039596112476328	0.0010742514529583369	0.0013463366851055824	0.0011475492265579587	0.0016559372223989373	0.001030891647461768	7.797740370635304E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.596727434012768	91.78420677251576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005884970008241276	0.0	0.008492732900431725	0.0	0.011376845136720465	0.0	0.0	0.0014967002155943862	0.012018634422735396
317	0.0010608286417697396	0.0011273925647300193	7.837055865266041E-4	0.0010305260262374902	0.0014013814045554396	0.001134344001313664	0.001116695989677443	0.0016287345627335726	0.0011080831017145209	8.666757902986963E-4	9.729557710361441E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.904975774600917	26.31144457496075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006182571565131938	0.0	0.008435160349672904	0.0	0.011506577002791818	0.0	0.0	0.0014588991769537586	0.012097179877974052
318	9.683056145306062E-4	7.590732201207105E-4	9.612501604894325E-4	5.188438984379773E-4	0.0011213902323466136	6.461167993529264E-4	7.169323592017836E-4	9.697094217432491E-4	8.31304454531385E-4	8.251821972352269E-4	9.859964520658347E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.904975774600917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0061210599367380455	0.0	0.008453255585372105	0.0	0.011412094705888021	0.0	0.0	0.0015582134869416547	0.01175174214275722
319	9.150231955917948E-4	5.511120282624822E-4	0.0010722775620714965	5.984339834349726E-4	0.00107555427356124	0.001126241533139624	0.0013141867389930117	9.768185936025128E-4	0.001499778268419301	0.0010419822511759107	7.995512387238293E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.870490022281731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0057692693854500925	0.0	0.007897921942505928	0.0	0.01038828575448235	0.0	0.0	0.00105672903991047	0.01078425356802244
320	0.0015117727264225822	9.603752285153033E-4	0.001074678801164619	0.001685405546281059	7.155319995960217E-4	0.0010284812630293808	0.0010157860122253786	0.0016763698868589674	9.609507687110874E-4	6.905098554270174E-4	7.567839454392516E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.342570031615317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005486085839448048	0.0	0.008100314951623805	0.0	0.010599262757287274	0.0	0.0	0.0010540573884749386	0.01134236370320455
321	7.987284431288377E-4	0.00122541477067636	8.740760368740034E-4	0.0020970133861084607	8.41521541554248E-4	9.909289855245757E-4	0.0010123092120974894	0.001516470180935611	6.845984860893521E-4	8.692909587083961E-4	0.001013004431520506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.952360273091168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.734723475976807E-18	1.734723475976807E-18	0.005285457833570562	1.734723475976807E-18	0.007577288992162268	1.734723475976807E-18	0.009949472163304985	0.0	0.0	0.001048511731389954	0.010763171261765257
322	0.003175862627748463	0.0012467250082059088	0.0016402758488916016	0.0022118107929833255	0.001206604447381755	0.0010367656292374367	0.0016636990966031624	0.0025475936551813873	0.0014391680246503078	0.0011014955928662458	0.0015701427930342772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.16123077730309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0049835370505387725	0.0	0.007506866455145679	0.0	0.009653180244982545	0.0	0.0	0.0010995209613418634	0.010515501907274188
323	9.226780587315301E-4	0.0012885696970430882	0.001135037713413352	0.0010151667296386857	0.0014382911691809739	7.084667821398851E-4	8.63578967597419E-4	7.495162304933028E-4	8.492140697326929E-4	5.690355364359204E-4	0.0010136049746029818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.16123077730309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004935563800891184	0.0	0.006800346718486641	0.0	0.009914755453581815	0.0	0.0	0.0016974001591246613	0.009917365398189016
324	6.859735487877376E-4	7.682862081668232E-4	8.375130135841838E-4	9.978427798842686E-4	0.0010345655313063824	7.293947537898346E-4	9.139659956696698E-4	0.0010816675991917723	0.0011889201499858501	7.647275391958707E-4	7.659847486281701E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.16123077730309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004942351463909225	0.0	0.007033457967104079	0.0	0.009951760074662853	1.734723475976807E-18	1.734723475976807E-18	0.0016029599108732372	0.010198803825451018
325	0.0010286352575095922	5.446531584335149E-4	9.031741730366715E-4	6.481892399601081E-4	9.503363460318608E-4	0.0010124889204635803	9.98445649230283E-4	0.001045615300011366	9.489202279954447E-4	4.485230776402341E-4	0.001151010551589824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.16123077730309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004683984713371248	0.0	0.0070765369762224575	0.0	0.00995735823662639	0.0	0.0	0.0017196603804439815	0.010386533001588719
326	0.0013467024498026532	0.0013361066952936717	0.0012204172785391645	0.0011521729963820285	0.0013581622765187588	8.894106565396733E-4	0.0011350100740040473	0.001182358009442529	8.495969891098315E-4	8.049680323584166E-4	0.001315134024102257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.16123077730309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.734723475976807E-18	1.734723475976807E-18	0.005453044832860862	1.734723475976807E-18	0.00748403932368812	1.734723475976807E-18	0.010116557604622989	0.0	0.0	0.0019232561751066808	0.01125281975271607
327	0.0010964980704579867	7.57340693957211E-4	0.001079616126431288	6.110784767072696E-4	0.0011357259309051281	9.183226789627666E-4	0.0011246022282153834	8.493984465372919E-4	8.019889720762378E-4	0.0011326891938146899	8.310620971258738E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.16123077730309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005540270131529768	0.0	0.0074548834033817185	0.0	0.009668017499798577	0.0	0.0	0.0017381573592653889	0.010636084327667895
