sample	Ne_Aara	Ne_Aqua	Ne_Aara:Aqua	Ne_Amel	Ne_Aara:Aqua:Amel	Ne_Acol	Ne_Agam	Ne_Acol:Agam	Ne_Aara:Aqua:Amel:Acol:Agam	Ne_Amer	Ne_Aara:Aqua:Amel:Acol:Agam:Amer	bmig_Aara_to_Acol	bmig_Aara_to_Aqua	bmig_Aara_to_Amer	bmig_Aara_to_Amel	bmig_Aara_to_Agam	bmig_Aara_to_Acol:Agam	bmig_Aqua_to_Aara	bmig_Aqua_to_Acol	bmig_Aqua_to_Amer	bmig_Aqua_to_Amel	bmig_Aqua_to_Agam	bmig_Aqua_to_Acol:Agam	bmig_Aara:Aqua_to_Amer	bmig_Aara:Aqua_to_Amel	bmig_Aara:Aqua_to_Acol:Agam	bmig_Amel_to_Aara	bmig_Amel_to_Acol	bmig_Amel_to_Aqua	bmig_Amel_to_Amer	bmig_Amel_to_Agam	bmig_Amel_to_Acol:Agam	bmig_Amel_to_Aara:Aqua	bmig_Aara:Aqua:Amel_to_Amer	bmig_Aara:Aqua:Amel_to_Acol:Agam	bmig_Acol_to_Aara	bmig_Acol_to_Aqua	bmig_Acol_to_Amer	bmig_Acol_to_Amel	bmig_Acol_to_Agam	bmig_Agam_to_Aara	bmig_Agam_to_Acol	bmig_Agam_to_Aqua	bmig_Agam_to_Amer	bmig_Agam_to_Amel	bmig_Acol:Agam_to_Aara	bmig_Acol:Agam_to_Aqua	bmig_Acol:Agam_to_Amer	bmig_Acol:Agam_to_Amel	bmig_Acol:Agam_to_Aara:Aqua	bmig_Acol:Agam_to_Aara:Aqua:Amel	bmig_Aara:Aqua:Amel:Acol:Agam_to_Amer	bmig_Amer_to_Aara	bmig_Amer_to_Acol	bmig_Amer_to_Aqua	bmig_Amer_to_Amel	bmig_Amer_to_Agam	bmig_Amer_to_Acol:Agam	bmig_Amer_to_Aara:Aqua	bmig_Amer_to_Aara:Aqua:Amel	bmig_Amer_to_Aara:Aqua:Amel:Acol:Agam	height_Aara	height_Aqua	height_Aara:Aqua	height_Amel	height_Aara:Aqua:Amel	height_Acol	height_Agam	height_Acol:Agam	height_Aara:Aqua:Amel:Acol:Agam	height_Amer	height_Aara:Aqua:Amel:Acol:Agam:Amer
1028	8.597562262338286E-4	5.908290078848655E-4	7.028652234888866E-4	0.0013094525120857213	5.777455440131655E-4	9.291160140428747E-4	0.0012019328968999115	6.410286753164317E-4	8.035233827329982E-4	7.595374793759418E-4	9.451516343351673E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005735849125921151	0.0	0.008969933081113001	0.0	0.0	0.0011186727074671398	0.010802556998116284	0.0	0.011737624929561619
1029	5.959472637582681E-4	5.891267083308115E-4	5.872941867388788E-4	7.183849316076581E-4	8.148756361509752E-4	4.6521069242720165E-4	7.666358066675705E-4	6.497080452885248E-4	7.769284708875084E-4	6.162399460914028E-4	6.506645487201556E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.876583064368667	0.0	0.0	0.0	0.005892615327902617	0.0	0.008810293225402908	0.0	0.0	0.0010421664198850458	0.010379195092990004	0.0	0.011136857537140221
1030	5.754713454542482E-4	7.23456663143009E-4	8.599638482734442E-4	0.0010939693666314988	6.002272751712322E-4	5.665987023324193E-4	6.68496172305473E-4	5.066854599418592E-4	0.0011478675383000169	7.640831166141368E-4	6.499896663514317E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005985989591549102	0.0	0.008812729148248313	0.0	0.0	0.0015031815584343917	0.01016298111437795	0.0	0.011485587785715252
1031	4.920819926419809E-4	7.008486224575042E-4	5.213385196503135E-4	0.0010034314546708114	7.02347091154596E-4	6.185548566519319E-4	0.001282204146732195	5.318081608701844E-4	0.001050655691063865	8.487683300526381E-4	6.503683588792133E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005754806057455998	0.0	0.008672437268538816	0.0	0.0	0.0014539564645974067	0.009914381074750246	0.0	0.011385945054123815
1032	8.819652528078392E-4	8.852402733378415E-4	9.654922198190542E-4	0.001221613866668799	6.061684815018E-4	8.148876962374635E-4	0.0011712446314213877	5.838772759865185E-4	0.0013436035359418261	6.04205096822735E-4	0.0011667055056221994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005680837215041209	0.0	0.008420172188995127	0.0	0.0	0.00144562595469829	0.01008553058202392	0.0	0.011334700716322204
1033	6.312909274715651E-4	9.973253946008178E-4	8.464666533417715E-4	7.284632878939558E-4	6.044090582101396E-4	7.344520318122483E-4	0.0013357108478217025	6.114781377794864E-4	8.082610320529304E-4	8.261396318299724E-4	8.312904860809952E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005631245522405399	0.0	0.007845936418204627	0.0	0.0	0.0012861595980553017	0.009734063289297018	0.0	0.010205198770253535
1034	9.603469153955549E-4	0.0013422594312224895	0.0010057414712388787	0.0012227501153717582	0.0011427801012688621	7.471310487578901E-4	6.907536702998573E-4	7.938599992951489E-4	0.001587043964383465	8.655340833777218E-4	0.0011755099846261351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.734723475976807E-18	1.734723475976807E-18	0.005916034580657498	1.734723475976807E-18	0.00781713139348808	0.0	0.0	0.0014468561160910984	0.009716580585499901	1.734723475976807E-18	0.010693780666842696
1035	0.0010628196752623914	6.41042494205384E-4	7.648711845341416E-4	8.091637105127165E-4	0.0014535539539841454	8.795698716588307E-4	6.089794569305437E-4	5.415667180987509E-4	0.0011887025290425238	7.790845815801092E-4	0.0011237968217047117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006054560707553186	0.0	0.007258124017277001	0.0	0.0	0.0014802792280894685	0.010007609612158536	0.0	0.01088119788853063
1036	9.566883048899714E-4	0.0012906562976071098	6.126950960880881E-4	7.617014945053032E-4	0.001629316547107411	7.790790342385499E-4	8.59216060809252E-4	9.011569898588999E-4	7.893153742191595E-4	0.001818081392555239	0.001583540100962455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006457856040009697	0.0	0.0069398811496855116	0.0	0.0	9.204113765443073E-4	0.009916989905602306	0.0	0.010380125093134896
1037	0.0013942036166900288	7.848049743980748E-4	4.8702265602785675E-4	6.34212028324998E-4	0.0016796403255118775	9.546886065749261E-4	0.0010844668835444642	9.923279367164194E-4	8.184727619756065E-4	0.0012524888619329148	0.00166559693744701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006565512627370996	0.0	0.007061983181017431	0.0	0.0	7.445365090402237E-4	0.010274922175433762	0.0	0.01063631653471159
1038	7.176656977992616E-4	0.0018582873106668858	6.478337816679568E-4	0.0011852158262860503	0.0012863155122802518	0.0010500116522142878	0.001299914062149122	0.0014265725222600192	0.0011187857816315728	0.0013046209139195263	0.0012784696228412692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.8829926495878855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006449224596812194	0.0	0.008202573946666456	0.0	0.0	8.20151643208207E-4	0.010748392946043473	0.0	0.011005969377724098
1039	0.0012758762906470464	0.001369267839809686	0.0010011340924744746	9.125037240282313E-4	0.0013438799873305952	0.0015651438440752161	0.001563151273791782	8.009270879936386E-4	0.0013044641243865035	9.694580632390046E-4	0.0016009373182193413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.521415760757828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.7649148113343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005848657495339749	0.0	0.007971568755961424	0.0	0.0	3.490564606388573E-4	0.010387925985241143	0.0	0.010656305177846903
1040	0.0015248291957454627	0.0010364263674478454	0.0012728430346703292	0.0011521029247027123	0.001679413374269589	0.0014315732214732124	0.0016128083040226864	9.854937200840617E-4	0.001633063310568952	0.0011638839535799367	0.0015631475488237208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.521415760757828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.7649148113343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005537843327214735	0.0	0.007826733102746114	0.0	0.0	8.584709477467995E-4	0.00998769534596982	0.0	0.010566237304094029
1041	0.001458199989306615	8.861983494099851E-4	0.0013715211369901069	0.001339741122888922	0.0012420496820043968	0.0014974769016547138	0.001101167090827809	7.970310941992412E-4	0.0012561534037261908	8.952603247955973E-4	0.0014737661029414152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006226670123729311	0.0	0.008555341313973147	0.0	0.0	5.216021419143721E-4	0.01041364942451722	0.0	0.010702285683311948
1042	9.010428704875362E-4	0.001181848330363376	0.001300388803293639	0.0012469591816827118	8.832994285118909E-4	0.0015602812032915506	0.0013468493983827582	0.0010816607209376335	0.001096573914616099	8.122015241303245E-4	0.001624852451162927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006263762083261329	0.0	0.008081166061103607	0.0	0.0	2.35338095340841E-4	0.010352071256526537	0.0	0.010394451473006504
1043	0.0013281016902160039	0.0016402784093624938	0.0011166878541240808	0.0014824610441283915	0.0010998378909051895	0.001404084778464081	0.0014159898406599686	7.780227603733666E-4	0.0013788425306952884	9.717741062053553E-4	0.0012384515404637434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5260070167271946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006369331260858501	0.0	0.00846562705054947	0.0	0.0	0.0012325930345403868	0.010655419760936539	0.0	0.011141365651110468
1044	0.0015145063147260984	0.0011492498424338726	0.0011675072546413385	0.0015512394798117496	0.0011256259523354307	0.001330585769559218	0.0014592571799506558	0.0012873813137014587	0.0012177212900121694	6.132595919670487E-4	0.001350349824804064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005944846268927891	0.0	0.008529303409812256	0.0	0.0	0.0010236594583663237	0.010188278879173321	0.0	0.010497866329772058
1045	8.727585862754481E-4	6.297111489732126E-4	8.233422849550017E-4	5.979428267292602E-4	8.028212252947661E-4	4.138820330228779E-4	5.650494563548532E-4	9.10437342576516E-4	0.001102764482143647	0.0010479629361222333	9.316558914159462E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005739619508375839	0.0	0.008403092456216496	0.0	0.0	0.0014104685372209828	0.009752310195843628	0.0	0.0102233052663913
1046	6.517369347180437E-4	0.0010795503320268575	4.478750270452651E-4	3.5719060915998755E-4	4.987856665374686E-4	7.232754838547399E-4	4.8816785676809274E-4	3.830965374623967E-4	3.982045763707585E-4	7.005024744506847E-4	6.769038167550592E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005805208897480206	0.0	0.00862220559950285	0.0	0.0	0.0013832186954122194	0.009564818173470206	0.0	0.009804544305986419
1047	0.0010703618313499196	6.714689739742546E-4	9.213007199551656E-4	9.581568476895548E-4	7.361483193177492E-4	5.523851381624008E-4	9.258074424553372E-4	7.50607391549598E-4	8.34997750426806E-4	8.637021808669317E-4	0.0011601549677359873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006414579605154495	0.0	0.009533748589435356	0.0	0.0	0.0015498319579266388	0.010243313761820774	0.0	0.010280673281486512
1048	0.0012607720887394844	7.496829869099685E-4	8.44090821196795E-4	0.0016033792462523731	9.53315501594444E-4	9.976234722938178E-4	0.0010085566377389702	7.2372499878339E-4	9.384674289569945E-4	0.0014287356020837813	0.001427333342467161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.67227049445598	0.0	0.0	0.0	0.006310981436706943	0.0	0.008878534499324518	0.0	0.0	0.0010843393827980278	0.009976460621890742	0.0	0.010570751427338564
1049	9.774152283802693E-4	8.682005611749917E-4	7.896055443864773E-4	0.0014054946936017862	7.70480343746417E-4	0.0010249809605822671	7.117591635183353E-4	7.291380790321443E-4	0.0012682716948975254	7.154253737636235E-4	0.0011481661974860312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.537576151900335	0.0	0.0	0.0	0.006441934392148014	0.0	0.008823555384738738	0.0	0.0	0.0011372408207930562	0.009993267335816201	0.0	0.011009716217374125
1050	7.037393971291716E-4	6.993260816334438E-4	7.871701881585608E-4	7.435677361760822E-4	8.268284655885964E-4	9.743141505094354E-4	6.453933079554141E-4	8.870071827872823E-4	0.0012821208697951576	0.001507362817183721	0.0011730373254140284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006501431755487839	0.0	0.008653620349959089	0.0	0.0	0.0012120627652770742	0.009922452403184196	0.0	0.010983318704060276
1051	7.033966357329193E-4	7.060775194774202E-4	6.075247644763791E-4	0.0013429387832327166	0.0010046093487481446	5.885899409040879E-4	5.86304979336281E-4	5.484670261696262E-4	0.0012340585140760295	6.550627897503206E-4	0.0010031301877954067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006147297288790261	0.0	0.008059181891923187	0.0	0.0	9.694882931489211E-4	0.00878401800649166	0.0	0.009773304177095338
1052	0.0010612681607821257	8.993654045647956E-4	8.827889073438371E-4	7.387022405401245E-4	0.0010865754755720908	7.789213827405257E-4	0.001209953434782298	8.845935338912994E-4	0.001685438059913923	9.94713837754026E-4	0.001670877137677227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.734723475976807E-18	1.734723475976807E-18	0.006350843257064343	1.734723475976807E-18	0.008348645694499498	0.0	0.0	0.001085873117559942	0.009028978786832915	1.734723475976807E-18	0.010590720070318235
1053	6.94525587144097E-4	6.326040348568894E-4	7.634028178299762E-4	6.979878666973679E-4	8.159495324273325E-4	8.841072788746796E-4	7.858380817987093E-4	6.252463711504292E-4	7.934290124016878E-4	7.708017093278725E-4	0.001359532469429195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.069621544015006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0059483537464196535	0.0	0.008530474614521881	0.0	0.0	0.0010283695193397824	0.009716837400930153	0.0	0.010166767296521715
1054	6.555609798253642E-4	7.754794228182956E-4	8.564965238340673E-4	5.067910532533937E-4	5.883364760742148E-4	0.0010693061682869986	6.591397390242885E-4	6.997356608684865E-4	6.736214862780062E-4	5.904468395074058E-4	0.0014057341171950905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.469904253917402	0.0	0.0	0.0	0.0	3.069621544015006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00611158253697806	0.0	0.008336280159841445	0.0	0.0	0.0011298820554363452	0.00952758122948895	0.0	0.009989180512186386
1055	9.031968269461066E-4	0.0013124344944801282	8.559664183184877E-4	0.001010510141188172	7.384667661511702E-4	9.002974802733557E-4	8.911399179777987E-4	8.455146005921183E-4	0.0012895456651599545	0.001472477259402402	0.0015531152036026244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.469904253917402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005535383001579566	0.0	0.007995541971990922	0.0	0.0	8.217272503612712E-4	0.008874444794180173	0.0	0.009516557996894057
1056	0.0016925939079769708	0.0016573878871880767	9.63456898571448E-4	0.001148127739767898	7.787957929295752E-4	9.80546123971307E-4	9.378527482094183E-4	0.001310373899854629	0.001596470574158044	0.0013021438801180303	0.0013571756597019137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.469904253917402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0058218230436120205	0.0	0.00827598490774037	0.0	0.0	9.523073018736349E-4	0.009167073042077372	0.0	0.01050569197589627
1057	0.0010245909904054815	7.355254364156653E-4	8.670827198086807E-4	7.411288496346584E-4	0.001122788919770521	8.274371966902899E-4	7.887683384889446E-4	7.904248364892156E-4	0.00136592952079612	9.217473801131311E-4	0.001159182114561928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005816160148854251	0.0	0.008415900112618255	0.0	0.0	0.0010912169974550273	0.009144192716559323	0.0	0.010247797620423922
1058	0.0011460128356274378	0.0014628596590388241	0.0011792795186716593	0.0012255826323508555	9.125754343052814E-4	0.001090915935447477	0.0010136781699149346	9.831230966877963E-4	0.0010374771708940114	0.001532193125774535	0.0015135203105034146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0057872838926635315	0.0	0.008360769182765982	0.0	0.0	0.0010376237896693279	0.009562061051730216	0.0	0.010051395316034925
1059	0.0011595406782127814	0.0018521050009619442	0.0011049066367669082	0.0014007731147298445	0.001288894621052614	0.0012031300775656745	0.0013334679112016509	0.001028901202145989	0.0016033735978506025	9.405883087764642E-4	0.0014243658212087322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005847949887284099	0.0	0.008757636770859544	0.0	0.0	9.903887396440353E-4	0.010264593203668322	0.0	0.01042204902598179
