sample	Ne_Aara	Ne_Aqua	Ne_Aara:Aqua	Ne_Amel	Ne_Aara:Aqua:Amel	Ne_Acol	Ne_Agam	Ne_Acol:Agam	Ne_Amer	Ne_Acol:Agam:Amer	Ne_Aara:Aqua:Amel:Acol:Agam:Amer	bmig_Aara_to_Acol	bmig_Aara_to_Aqua	bmig_Aara_to_Amer	bmig_Aara_to_Amel	bmig_Aara_to_Agam	bmig_Aara_to_Acol:Agam	bmig_Aqua_to_Aara	bmig_Aqua_to_Acol	bmig_Aqua_to_Amer	bmig_Aqua_to_Amel	bmig_Aqua_to_Agam	bmig_Aqua_to_Acol:Agam	bmig_Aara:Aqua_to_Amer	bmig_Aara:Aqua_to_Amel	bmig_Aara:Aqua_to_Acol:Agam	bmig_Amel_to_Aara	bmig_Amel_to_Acol	bmig_Amel_to_Aqua	bmig_Amel_to_Amer	bmig_Amel_to_Agam	bmig_Amel_to_Acol:Agam	bmig_Amel_to_Aara:Aqua	bmig_Aara:Aqua:Amel_to_Amer	bmig_Aara:Aqua:Amel_to_Acol:Agam	bmig_Aara:Aqua:Amel_to_Acol:Agam:Amer	bmig_Acol_to_Aara	bmig_Acol_to_Aqua	bmig_Acol_to_Amer	bmig_Acol_to_Amel	bmig_Acol_to_Agam	bmig_Agam_to_Aara	bmig_Agam_to_Acol	bmig_Agam_to_Aqua	bmig_Agam_to_Amer	bmig_Agam_to_Amel	bmig_Acol:Agam_to_Aara	bmig_Acol:Agam_to_Aqua	bmig_Acol:Agam_to_Amer	bmig_Acol:Agam_to_Amel	bmig_Acol:Agam_to_Aara:Aqua	bmig_Acol:Agam_to_Aara:Aqua:Amel	bmig_Amer_to_Aara	bmig_Amer_to_Acol	bmig_Amer_to_Aqua	bmig_Amer_to_Amel	bmig_Amer_to_Agam	bmig_Amer_to_Acol:Agam	bmig_Amer_to_Aara:Aqua	bmig_Amer_to_Aara:Aqua:Amel	bmig_Acol:Agam:Amer_to_Aara:Aqua:Amel	height_Aara	height_Aqua	height_Aara:Aqua	height_Amel	height_Aara:Aqua:Amel	height_Acol	height_Agam	height_Acol:Agam	height_Amer	height_Acol:Agam:Amer	height_Aara:Aqua:Amel:Acol:Agam:Amer
503	0.0021285662729210353	0.0015492155868241163	0.0019784062726716954	0.002276730168695704	0.0013370703679437196	0.0027996064783107955	0.0023236811950724063	0.0012760010690539417	0.002257284716867881	0.0028256114707553804	0.001724887919517953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.698792298002335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005449066734268627	0.0	0.00829123117142528	0.0	0.0	6.242402112164314E-4	0.0	0.008458952349351267	0.010244396391375676
504	0.001214042033791919	0.001443225346671965	7.344264273536086E-4	0.0013668557366686648	0.0016270534747747038	0.0010057596466113248	9.90327124605567E-4	8.756070669419143E-4	6.908791541919864E-4	0.0013999161479612264	0.0013850871498633775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.698792298002335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005610469126449794	0.0	0.008548139023380068	0.0	0.0	7.753146500186665E-4	0.0	0.00931263750316592	0.009957597968766769
505	0.0016686385879530153	0.0014900233243120451	0.001295514025306202	0.0011224536985708481	0.0012560242554255558	0.0017997636599546864	9.22394605264214E-4	0.0011879818408925464	0.0016410264921124136	0.0013927228833462725	0.0015277939690514564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.279591223611015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005708357350272872	0.0	0.008365775321306586	1.734723475976807E-18	1.734723475976807E-18	0.0010187224350395822	0.0	0.009518698747982368	0.010086946643439407
506	0.0011544662691768542	0.001862219909283467	0.001136214793182665	8.69895432705942E-4	8.940380669711623E-4	0.001046277876020399	8.553559819573746E-4	8.061085961140051E-4	0.0014678853613921147	0.0011487798689245108	0.001142818344704194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.279591223611015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005366184531772999	0.0	0.008152446845702441	0.0	0.0	7.288214857911809E-4	0.0	0.009668749779381695	0.010136525311033439
507	0.0015523444480265193	0.001380893380932322	9.879547548400877E-4	0.0011305821266443191	9.067762531278557E-4	9.323072091966967E-4	8.076833493983177E-4	6.750992929223789E-4	6.065838955064351E-4	6.720959711018692E-4	9.844096469768429E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005005854243265224	0.0	0.007915031929832802	0.0	0.0	8.375690100175543E-4	0.0	0.01008544989579447	0.010156655259642235
508	0.0014064165867938442	0.002303848632538744	0.0010439864886406102	0.0017431165938311581	0.0013603496113423182	0.0013159992986353814	0.001622029387526012	0.0012331104344454266	0.0021004351475430445	0.0010630133232949505	0.001369168085329092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005795792638556505	0.0	0.007249964658449708	0.0	0.0	6.175305167658348E-4	0.0	0.0096163100995546	0.009619233651552282
509	0.0012215564385011331	0.0013297804358122054	7.931435712521563E-4	0.0015503049959462614	0.0014682153635001507	0.001161276906782659	0.001569823757604169	0.0011201501102992015	0.0015663220932409796	0.001194790315980161	0.0017642254946135568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005848719352401232	0.0	0.008203676237427585	0.0	0.0	7.320966945977316E-4	0.0	0.010081959393383792	0.010631423172835625
510	9.880532459632478E-4	9.82683110053244E-4	9.743218610249079E-4	0.0014160930293761463	8.540311478267702E-4	0.0014652673387750394	0.0013593339543334622	0.0011964239499359776	9.094856008565769E-4	0.001218588293473589	0.001527669336326641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006153350616735137	0.0	0.008199524566222697	0.0	0.0	0.0010300352443298466	0.0	0.010070739985935242	0.010865226683197135
511	0.00100353320152547	0.001941641142317418	9.194148963278343E-4	8.263346105400328E-4	7.519047187906511E-4	8.799906557132126E-4	8.521566939209282E-4	0.0010182673749723184	6.815864679809842E-4	0.0011635442632766243	0.0015871325293623133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006340799520367748	0.0	0.00867038257712585	0.0	0.0	5.083705807220236E-4	0.0	0.010048535676039399	0.010556737531009084
512	7.229414207615988E-4	0.001035503657088017	0.0011666944472444943	8.302987091069722E-4	8.808619521493612E-4	0.0011979330342819755	0.0012515713091772898	7.787981870087297E-4	0.0018319991508415896	7.783894161761304E-4	0.0011590522247873238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006220170878021283	0.0	0.00880408231117268	0.0	0.0	9.180172072794212E-4	0.0	0.008952093634014046	0.010534774970731657
513	0.0010971484201547522	0.0013331312356048809	0.0011999273812069336	0.0015815425764224326	0.0011179432562697428	0.001101391713183273	9.422527907363985E-4	8.167306837405808E-4	0.0013640865615745378	0.0015919197812784285	0.00101158087558365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.971361197899117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006186132727272268	0.0	0.009537801894778777	0.0	0.0	6.942128156736879E-4	0.0	0.009819864303992083	0.011151595468725111
514	0.0011001383888468636	0.0013937684318616685	6.765227073137457E-4	0.0013469622252081513	7.488092967996086E-4	0.001307901572732811	7.831241225515705E-4	8.286889789075383E-4	0.0016247081170685622	0.0014363034676877682	0.001110271313326031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.510448097833113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005902287643262491	0.0	0.008674018976677897	0.0	0.0	3.006939767179386E-4	0.0	0.00875478218316944	0.010159109651655595
515	9.542733987503341E-4	6.641090960793999E-4	7.060827027915575E-4	0.0010435324622022147	9.630628204994934E-4	6.882660272577545E-4	6.250747368187569E-4	6.97892745095515E-4	8.600076533654235E-4	8.561120391895342E-4	9.714210239606624E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.510448097833113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006544795991323455	0.0	0.009425338281146662	0.0	0.0	8.239077330569229E-4	0.0	0.010205024005539213	0.010794744091776658
516	8.210934245981851E-4	8.323498528920168E-4	6.671940949351169E-4	0.001029777108348315	9.886578686167829E-4	0.0011001584321525416	7.290031314682906E-4	8.236535813803987E-4	0.0010545769041238637	5.784654379327615E-4	0.0013624736873477687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.510448097833113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006366070604164665	0.0	0.008401995920300609	0.0	0.0	6.737265570974961E-4	0.0	0.009642853843988686	0.010221341075107903
517	0.001314314900684854	0.0011263173647081237	0.0010684853341262008	0.0010524117122348382	0.0012018889756331898	0.0010344259595139692	0.0011739068960640068	7.261283226750508E-4	6.480119143398559E-4	0.0013963049033296913	8.887737476672707E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5055903354810978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006153596258634268	0.0	0.008505618957656143	0.0	0.0	6.909418112550966E-4	0.0	0.010572556141034696	0.011122682285674687
518	0.0012994862144922138	0.0016093253210990282	0.0011971014751795534	9.212763981594528E-4	9.015687109416198E-4	0.0020706930623542313	0.0014807278629262238	9.778714886076736E-4	0.00161301597371944	0.0010564516544763957	0.0010790394128708683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.47107514878569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005332604772388162	0.0	0.009117619710445014	0.0	0.0	6.476376930961269E-4	0.0	0.010964632100693757	0.01142744421190598
519	6.871365868795595E-4	5.050753427898455E-4	9.184704305326123E-4	7.567161191562752E-4	6.771456646905641E-4	8.46198246855079E-4	8.675020642691801E-4	5.540862688556172E-4	7.598610101913039E-4	5.425335324972626E-4	7.354723679689369E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.317246412836486	0.0	18.462668799929066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006472959515085771	0.0	0.009377467759067549	0.0	0.0	0.0012295753919991555	0.0	0.011191445178537476	0.011311630670011981
520	6.291803063061981E-4	6.789621383362425E-4	5.6764750393525E-4	4.557018564901964E-4	5.077217050886097E-4	3.807810459114661E-4	4.58728196709E-4	4.720514570365624E-4	4.8487328994358203E-4	3.4373374284884335E-4	4.897433180717456E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.462668799929066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006706949888724396	0.0	0.009450401040227596	0.0	0.0	0.0010284151663372144	0.0	0.011474019605188665	0.01193890926054711
521	3.9465756226290044E-4	4.091415961328945E-4	7.350390743960063E-4	4.652766705217464E-4	5.103699112825046E-4	5.721419942726181E-4	5.323731010615645E-4	5.439207807521228E-4	2.5742412008332015E-4	4.6271806242665085E-4	5.969329400016106E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.462668799929066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006494737028268826	0.0	0.009333161866842115	0.0	0.0	9.148927035308538E-4	0.0	0.011388533687838015	0.011766660566084245
522	7.658811244674226E-4	4.5802619118541596E-4	6.215875465209431E-4	4.605481323182771E-4	5.913772874455263E-4	7.070009700386966E-4	5.780192206296178E-4	5.499900456187629E-4	3.4458228879355625E-4	6.54019677488833E-4	7.210879844374244E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.462668799929066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3524416305839257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006214575912515244	0.0	0.009291947196801585	0.0	0.0	0.001008682112095519	0.0	0.010603235066544314	0.010912809876310322
523	4.310556622447784E-4	8.025983115850614E-4	9.19247657783393E-4	8.066974713640747E-4	6.534209545699243E-4	5.892755406807327E-4	8.292541586013892E-4	7.283910004538318E-4	4.92681037236561E-4	5.207340940697846E-4	8.566955036248214E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.462668799929066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.140962704053484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005969476321025905	0.0	0.009230792608836138	0.0	0.0	9.213243402888451E-4	0.0	0.010516484865375174	0.010854945075461066
524	9.754659266707456E-4	4.548685835630233E-4	6.276954052880252E-4	6.628455331582814E-4	9.64993464328308E-4	6.990158721286657E-4	7.300615847951965E-4	6.879540398100278E-4	7.782654491157626E-4	5.581533654969742E-4	9.804830782570207E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.462668799929066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.140962704053484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006341438417258543	0.0	0.007646821123542667	0.0	0.0	7.852348879400037E-4	0.0	0.010341750015902597	0.010369944867336053
525	0.0018639708480240823	0.00193010976977602	0.0013237129410360383	0.002016750430474998	0.001451367585978006	0.001076337183463005	0.001179187015621876	0.0014033923966575831	0.001357576246175462	0.0011026056773762857	0.0021303623438744547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0061485462260757505	0.0	0.008037444576448009	0.0	0.0	4.6559655132055906E-4	0.0	0.010036071814872182	0.010072952390294383
526	0.001312164044059191	9.630169774933701E-4	0.0012663639710170079	9.062363341092643E-4	9.267099173194865E-4	0.001033168259502112	9.525615247711497E-4	9.90448139133402E-4	7.545524776394956E-4	9.944316124766673E-4	0.0016997059578771525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.759273432646395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005741165767760958	0.0	0.007887062391641223	0.0	0.0	9.150101773964907E-4	0.0	0.009493054995314477	0.009866759756231656
527	9.317996032480334E-4	8.666702765189904E-4	7.465113099267489E-4	8.34777165253549E-4	0.001162340825179127	5.782959625009934E-4	6.20737403621878E-4	6.965361903278354E-4	6.808417095418833E-4	6.695635368490684E-4	0.0010312937736896494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5260070167271946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006232726627782003	0.0	0.007715125447030967	0.0	0.0	0.0013118534429625277	0.0	0.010559640463904837	0.010714633644002481
528	6.49761218919461E-4	9.683138212130966E-4	7.354692375945308E-4	7.479976562472855E-4	5.695485511150502E-4	7.024632690956106E-4	7.708897132755673E-4	6.247733932504816E-4	6.265674987421646E-4	6.618746757954438E-4	6.744170169614932E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.742227991291842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.460122756833897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006305511659249728	0.0	0.009283236276869231	0.0	0.0	0.0012137415392167485	0.0	0.010914194881875392	0.01101157154048775
529	0.0013101669916019425	0.0011173245666109722	9.298569560198495E-4	9.593185932415798E-4	0.001129805858226551	0.0011334302981071598	0.0011296329112421917	0.0011529835851723856	0.0011576721350835962	0.0014144679061030235	8.255014654879037E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.843099510620995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.460122756833897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00610644546276949	0.0	0.008643985072963954	0.0	0.0	0.0011136885973419847	0.0	0.011040736941550116	0.011155707431368485
530	0.0012744021079587001	9.829170149785757E-4	0.0010808441745211877	0.0010721364772178293	0.0013554248179545125	0.001348736491219704	0.0013527358632108933	0.0010254652135194002	0.002066579897871557	0.001642545568042253	9.415534565141904E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.460122756833897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005526277601780522	0.0	0.007267118342330961	0.0	0.0	0.001207625186540589	0.0	0.009397985694049574	0.010523710593079043
531	0.001058587651243442	0.0018399807294560103	9.55780638815805E-4	9.331032782996536E-4	0.0015769798312118726	0.0016060756735014163	9.41829625642193E-4	0.0012364638717746533	7.755258101518962E-4	0.001412058760749705	9.719655517428673E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.460122756833897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005644867678325017	0.0	0.008018179131871797	0.0	0.0	9.498767974474871E-4	0.0	0.010406443852413206	0.010976918304470552
532	7.714167354758921E-4	0.0018828110649391425	0.0018669102956344861	9.643469209992526E-4	0.0012693329086979053	0.0010805371455838507	0.0016651634814436361	8.32441715145416E-4	0.0011463117811116265	0.0017615835803850514	0.0010404663834047575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006316417352853267	0.0	0.008495872032922578	0.0	0.0	6.34336678964318E-4	0.0	0.010561053559744774	0.010958384478560141
533	0.0010641140355601194	0.0012822422850916402	0.0014254600975669668	0.0012733523945305458	0.0017796620982531437	0.0012988095744454007	0.0015205594903035025	0.001116432301726598	0.0010710234729378611	0.001576008708624711	0.0015873437209329565	1.6286909901389826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0064516245368565015	0.0	0.008345492601589006	0.0	0.0	7.554018809671666E-4	0.0	0.00966266644940128	0.010736380140919781
534	0.001282350744078662	9.21203522098124E-4	0.0013279325414937942	0.0012524965291514515	0.0011269051414171062	0.0010134338052152202	9.547848022466463E-4	0.0010330743351685313	0.0018580161299378323	0.0012875360955630312	0.0014993707333667966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00633581418713593	0.0	0.008528426253521142	0.0	0.0	5.767711359628992E-4	0.0	0.010098403996593794	0.010449542915348128
